Species,Variable,Team,Source,Year,Value,n_obs,status,flag,action,Source_used,Year_used,reason
Atelerix algirus,Neocortex_Vol.mm3,Selected_collection,Stephan_etal_1981_TableIV,1981,500,1,superseded (older),NA,use,Frahm_etal_1982_Table2,1982,NA
Atelerix algirus,Neocortex_grey_matter_Vol.mm3,Selected_collection,Frahm_etal_1982_Table2,1982,436.7,1,USED,NA,use,Frahm_etal_1982_Table2,1982,NA
Atelerix algirus,Neocortex_lamina_1_Vol.mm3,Selected_collection,Frahm_etal_1982_Table2,1982,117,1,USED,NA,use,Frahm_etal_1982_Table2,1982,NA
Atelerix algirus,Neocortex_laminae_2_6_Vol.mm3,Selected_collection,Frahm_etal_1982_Table2,1982,319.7,1,USED,NA,use,Frahm_etal_1982_Table2,1982,NA
Atelerix algirus,Neocortex_white_matter_Vol.mm3,Selected_collection,Frahm_etal_1982_Table2,1982,63.6,1,USED,NA,use,Frahm_etal_1982_Table2,1982,NA
Atelerix algirus,Nucleus_habenularis_medialis_Vol.mm3,Selected_collection,Stephan_etal_1981_TableXIV,1981,0.93,1,USED,NA,use,Stephan_etal_1981_TableXIV,1981,NA
Atelerix algirus,Nucleus_septalis_triangularis_Vol.mm3,Selected_collection,Stephan_etal_1981_TableXIV,1981,1.18,1,USED,NA,use,Stephan_etal_1981_TableXIV,1981,NA
Atelerix algirus,Schizo_cortex_Vol.mm3,Selected_collection,Stephan_etal_1981_TableIV,1981,109,1,USED,NA,use,Stephan_etal_1981_TableIV,1981,NA
Atelerix algirus,Septum_Vol.mm3,Selected_collection,Stephan_etal_1981_TableIV,1981,42.9,1,USED,NA,use,Stephan_etal_1981_TableIV,1981,NA
Atelerix algirus,Striatum_Vol.mm3,Selected_collection,Stephan_etal_1981_TableIV,1981,140,1,USED,NA,use,Stephan_etal_1981_TableIV,1981,NA
Atelerix algirus,Telencephalon_Vol.mm3,Selected_collection,Stephan_etal_1981_TableI,1981,1766,1,USED,NA,use,Stephan_etal_1981_TableI,1981,NA
Atelerix algirus,Total_brain_net_volume_Vol.mm3,Selected_collection,Stephan_etal_1981_TableI,1981,2859,1,USED,NA,use,Stephan_etal_1981_TableI,1981,NA
Atelerix algirus,Ventricles_Vol.mm3,Selected_collection,Stephan_etal_1981_TableI,1981,121,1,USED,NA,use,Stephan_etal_1981_TableI,1981,NA
Ateles geoffroyi,Agranular_insular_cortex_left_Vol.mm3,Selected_collection,Bauernfeind_etal_2013_Table1,2013,135,1,USED,NA,use,Bauernfeind_etal_2013_Table1,2013,NA
Ateles geoffroyi,Area_striata_Vol.mm3,Selected_collection,Frahm_etal_1984_Table1,1984,4738,1,USED,NA,use,Frahm_etal_1984_Table1,1984,NA
Ateles geoffroyi,Area_striata_Vol.mm3,Selected_collection,Stephan_etal_1981_TableIX,1981,4738,1,superseded (older),NA,use,Frahm_etal_1984_Table1,1984,NA
Ateles geoffroyi,Area_striata_grey_matter_Vol.mm3,Selected_collection,Smaers_etal_2017_TableS1part1,2017,3753,1,skipped (flagged),secondary_compilation,skip,Frahm_etal_1984_Table1,1984,"Smaers 2017 primary_visual_gray is not a Smaers measurement: it is de Sousa et al. 2010 [S6], which is itself Frahm et al. 1984 area striata grey matter. Value-matched EXACT (14 spp, 0.0% difference; e.g. Homo 14.787 = Frahm 14787 mm3, Cercopithecus ascanius 4.272 = 4272, Gorilla 12.062 = 12062). Taking it would republish Frahm 1984 under a 2017 date."
Ateles geoffroyi,Area_striata_grey_matter_Vol.mm3,Selected_collection,Frahm_etal_1984_Table1,1984,3753,1,USED,NA,use,Frahm_etal_1984_Table1,1984,NA
Ateles geoffroyi,Area_striata_white_matter_Vol.mm3,Selected_collection,Smaers_etal_2017_TableS1part1,2017,985,1,skipped (flagged),secondary_compilation,skip,Frahm_etal_1984_Table1,1984,"Smaers 2017 primary_visual_white is Frahm et al. 1984 area striata WHITE matter republished, not a Smaers measurement (EXACT value-match, e.g. Homo 5.439 = Frahm 5439 mm3, Pan troglodytes 4.004 = 4004). Same reasoning as the grey-matter column."
Ateles geoffroyi,Area_striata_white_matter_Vol.mm3,Selected_collection,Frahm_etal_1984_Table1,1984,985,1,USED,NA,use,Frahm_etal_1984_Table1,1984,NA
Ateles geoffroyi,AssociationCortex_grey_matter_Vol.mm3,Selected_collection,Smaers_etal_2017_TableS1part1,2017,32933,1,skipped (flagged),derived_residual,skip,NA,NA,"other_association_gray is not measured. Per the 2017 supplement it is neocortex - frontal lobe - primary visual, i.e. an arithmetic residual of de Sousa 2010 + Stephan 1981 values that are already in this merge. Importing it would double-count them; recompute from the primaries instead if the quantity is needed."
Ateles geoffroyi,AssociationCortex_white_matter_Vol.mm3,Selected_collection,Smaers_etal_2017_TableS1part1,2017,10332,1,skipped (flagged),derived_residual,skip,NA,NA,other_association_white is the white-matter counterpart of the same derived residual (neocortex - frontal lobe - primary visual). Not a measurement; recompute from the primaries rather than importing it.
Ateles geoffroyi,Body_Mass.g,Selected_collection,Bauernfeind_etal_2013_Table1,2013,7780,1,superseded (older),NA,use,Stephan_etal_1981_TableIII,1981,NA
Ateles geoffroyi,Body_Mass.g,Selected_collection,Stephan_etal_1988_TABLE1,1988,8000,1,superseded (older),NA,use,Stephan_etal_1981_TableIII,1981,NA
Ateles geoffroyi,Body_Mass.g,Selected_collection,Matano_etal_1985_a_Table1,1985,8000,1,superseded (older),NA,use,Stephan_etal_1981_TableIII,1981,NA
Ateles geoffroyi,Body_Mass.g,Selected_collection,Matano_etal_1985_b_Table1,1985,8000,1,superseded (older),NA,use,Stephan_etal_1981_TableIII,1981,NA
Ateles geoffroyi,Body_Mass.g,Selected_collection,Stephan_etal_1981_TableIII,1981,8000,1,USED,NA,use,Stephan_etal_1981_TableIII,1981,NA
Ateles geoffroyi,Brain_Mass.mg,Selected_collection,Bauernfeind_etal_2013_Table1,2013,106.4,1,superseded (older),unit_suspect,review,Stephan_etal_1981_TableIII,1981,"Scale check: the TSV column brain_mass_mg really is milligrams (Pan paniscus 395000 = 395 g; Alouatta caraya 55800 = 55.8 g), but the reshape divides by 1000, so the value carried under the term Brain_Mass.mg is in GRAMS - 1000x smaller than the term claims. This comes from volumes_compiled.R (same line, same result in the canonical volumes_long.csv), so it is an upstream issue, NOT something this selection introduced. Here it only reaches the 13 species Stephan 1981 does not cover, because mass_rule pins the rest to Stephan. Set action to skip, or fix the reshape upstream, once decided."
Ateles geoffroyi,Brain_Mass.mg,Selected_collection,Stephan_etal_1988_TABLE1,1988,108000,1,superseded (older),NA,use,Stephan_etal_1981_TableIII,1981,NA
Ateles geoffroyi,Brain_Mass.mg,Selected_collection,Stephan_etal_1981_TableIII,1981,108000,1,USED,NA,use,Stephan_etal_1981_TableIII,1981,NA
Ateles geoffroyi,Bulbus_olfactorius_Vol.mm3,Selected_collection,Stephan_etal_1981_TableVI,1981,90.4,1,USED,NA,use,Stephan_etal_1981_TableVI,1981,NA
Ateles geoffroyi,Bulbus_olfactorius_accessorius_Vol.mm3,Selected_collection,Stephan_etal_1981_TableVI,1981,2.19,1,USED,NA,use,Stephan_etal_1981_TableVI,1981,NA
Ateles geoffroyi,Capsula_interna_Vol.mm3,Selected_collection,Stephan_etal_1981_TableVIII,1981,570,1,USED,NA,use,Stephan_etal_1981_TableVIII,1981,NA
Ateles geoffroyi,Cerebellar_nuclei_total_Vol.mm3,Selected_collection,Matano_etal_1985_a_Table1,1985,209.17,1,USED,NA,use,Matano_etal_1985_a_Table1,1985,NA
Ateles geoffroyi,Cerebellum_Vol.mm3,Selected_collection,Stephan_etal_1981_TableIII,1981,12438,1,USED,NA,use,Stephan_etal_1981_TableIII,1981,NA
Ateles geoffroyi,Complexus_vestibularis_unilateral_Vol.mm3,Selected_collection,Stephan_etal_1981_TableXIII,1981,49.7,1,USED,NA,use,Stephan_etal_1981_TableXIII,1981,NA
Ateles geoffroyi,Corpus_geniculatum_laterale_Vol.mm3,Selected_collection,Stephan_etal_1984_Table1,1984,151,1,USED,NA,use,Stephan_etal_1984_Table1,1984,NA
Ateles geoffroyi,Corpus_geniculatum_laterale_Vol.mm3,Selected_collection,Stephan_etal_1981_TableIX,1981,151,1,superseded (older),NA,use,Stephan_etal_1984_Table1,1984,NA
Ateles geoffroyi,Corpus_pineal_Vol.mm3,Selected_collection,Stephan_etal_1981_TableXVI,1981,3.1,1,USED,NA,use,Stephan_etal_1981_TableXVI,1981,NA
Ateles geoffroyi,Corpus_subcommissurale_Vol.mm3,Selected_collection,Stephan_etal_1981_TableXVI,1981,0.608,1,USED,NA,use,Stephan_etal_1981_TableXVI,1981,NA
Ateles geoffroyi,Corpus_subfornicale_Vol.mm3,Selected_collection,Stephan_etal_1981_TableXVI,1981,0.443,1,USED,NA,use,Stephan_etal_1981_TableXVI,1981,NA
Ateles geoffroyi,Diencephalon_Vol.mm3,Selected_collection,Stephan_etal_1981_TableIII,1981,5334,1,USED,NA,use,Stephan_etal_1981_TableIII,1981,NA
Ateles geoffroyi,Dysgranular_insular_cortex_left_Vol.mm3,Selected_collection,Bauernfeind_etal_2013_Table1,2013,181,1,USED,NA,use,Bauernfeind_etal_2013_Table1,2013,NA
Ateles geoffroyi,Epithalamus_Vol.mm3,Selected_collection,Stephan_etal_1981_TableVIII,1981,30.5,1,USED,NA,use,Stephan_etal_1981_TableVIII,1981,NA
Ateles geoffroyi,FrontalMotor_grey_matter_Vol.mm3,Selected_collection,Smaers_etal_2017_TableS1part1,2017,3119,1,USED,unverifiable,review,Smaers_etal_2017_TableS1part1,2017,"frontal_motor_gray is the only genuinely 2017-unique numeric column, so it is kept - but it is the POSTERIOR section-5 of 20 frontal sections and was never published anywhere else, so it cannot be checked against any public table. It is a biased anterior/posterior proxy, not the true premotor border. Treat as provisional."
Ateles geoffroyi,FrontalMotor_white_matter_Vol.mm3,Selected_collection,Smaers_etal_2017_TableS1part1,2017,1586,1,USED,unverifiable,review,Smaers_etal_2017_TableS1part1,2017,"frontal_motor_white is the white-matter counterpart of the same unpublished posterior section-5 partition: 2017-unique, kept, but unverifiable against any public table and a proxy rather than a true premotor border."
Ateles geoffroyi,Granular_insular_cortex_left_Vol.mm3,Selected_collection,Bauernfeind_etal_2013_Table1,2013,100,1,USED,NA,use,Bauernfeind_etal_2013_Table1,2013,NA
Ateles geoffroyi,Hippocampus_Vol.mm3,Selected_collection,Stephan_etal_1981_TableVI,1981,1366,1,USED,NA,use,Stephan_etal_1981_TableVI,1981,NA
Ateles geoffroyi,Hypothalamus_Vol.mm3,Selected_collection,Stephan_etal_1981_TableVIII,1981,629,1,USED,NA,use,Stephan_etal_1981_TableVIII,1981,NA
Ateles geoffroyi,Insula_left_Vol.mm3,Selected_collection,Bauernfeind_etal_2013_Table1,2013,416,1,USED,NA,use,Bauernfeind_etal_2013_Table1,2013,NA
Ateles geoffroyi,Interpositus_cerebellar_nuclei_Vol.mm3,Selected_collection,Matano_etal_1985_a_Table1,1985,59.75,1,USED,NA,use,Matano_etal_1985_a_Table1,1985,NA
Ateles geoffroyi,Lateral_cerebellar_nuclei_Vol.mm3,Selected_collection,Matano_etal_1985_a_Table1,1985,114.79,1,USED,NA,use,Matano_etal_1985_a_Table1,1985,NA
Ateles geoffroyi,Lobus_piriformis_Vol.mm3,Selected_collection,Stephan_etal_1981_TableVI,1981,1625,1,USED,NA,use,Stephan_etal_1981_TableVI,1981,NA
Ateles geoffroyi,Medial_cerebellar_nuclei_Vol.mm3,Selected_collection,Matano_etal_1985_a_Table1,1985,34.63,1,USED,NA,use,Matano_etal_1985_a_Table1,1985,NA
Ateles geoffroyi,Medulla_oblongata_Vol.mm3,Selected_collection,Stephan_etal_1981_TableIII,1981,1834,1,USED,NA,use,Stephan_etal_1981_TableIII,1981,NA
Ateles geoffroyi,Mesencephalon_Vol.mm3,Selected_collection,Stephan_etal_1981_TableIII,1981,1482,1,USED,NA,use,Stephan_etal_1981_TableIII,1981,NA
Ateles geoffroyi,Neocortex_Vol.mm3,Selected_collection,Stephan_etal_1981_TableVI,1981,70856,1,USED,NA,use,Stephan_etal_1981_TableVI,1981,NA
Ateles geoffroyi,Nucleus_habenularis_medialis_Vol.mm3,Selected_collection,Stephan_etal_1981_TableXVI,1981,7.29,1,USED,NA,use,Stephan_etal_1981_TableXVI,1981,NA
Ateles geoffroyi,Nucleus_septalis_triangularis_Vol.mm3,Selected_collection,Stephan_etal_1981_TableXVI,1981,3.18,1,USED,NA,use,Stephan_etal_1981_TableXVI,1981,NA
Ateles geoffroyi,Nucleus_subthalamicus_Vol.mm3,Selected_collection,Stephan_etal_1981_TableVIII,1981,52.8,1,USED,NA,use,Stephan_etal_1981_TableVIII,1981,NA
Ateles geoffroyi,Nucleus_vestibularis_descendens_unilateral_Vol.mm3,Selected_collection,Stephan_etal_1981_TableXIII,1981,11.9,1,USED,NA,use,Stephan_etal_1981_TableXIII,1981,NA
Ateles geoffroyi,Nucleus_vestibularis_lateralis_unilateral_Vol.mm3,Selected_collection,Stephan_etal_1981_TableXIII,1981,6.81,1,USED,NA,use,Stephan_etal_1981_TableXIII,1981,NA
Ateles geoffroyi,Nucleus_vestibularis_medialis_unilateral_Vol.mm3,Selected_collection,Stephan_etal_1981_TableXIII,1981,23.8,1,USED,NA,use,Stephan_etal_1981_TableXIII,1981,NA
Ateles geoffroyi,Nucleus_vestibularis_superior_unilateral_Vol.mm3,Selected_collection,Stephan_etal_1981_TableXIII,1981,7.2,1,USED,NA,use,Stephan_etal_1981_TableXIII,1981,NA
Ateles geoffroyi,Pallidum_Vol.mm3,Selected_collection,Stephan_etal_1981_TableVIII,1981,807,1,USED,NA,use,Stephan_etal_1981_TableVIII,1981,NA
Ateles geoffroyi,PrefrontalCortex_grey_matter_Vol.mm3,Selected_collection,Smaers_etal_2017_TableS1part1,2017,2773,1,skipped (flagged),secondary_compilation,skip,NA,NA,"Smaers 2017 prefrontal_gray is Smaers et al. 2011 Suppl. Table 2 republished (anterior section-5, summed L+R; human = mean of 8), 19/11 spp within 2%. Add Smaers_etal_2011_SupplementaryTable1 to the selection if you want prefrontal volumes; do not date this measurement 2017."
Ateles geoffroyi,PrefrontalCortex_white_matter_Vol.mm3,Selected_collection,Smaers_etal_2017_TableS1part1,2017,286,1,skipped (flagged),secondary_compilation,skip,NA,NA,"Smaers 2017 prefrontal_white is Smaers et al. 2011 Suppl. Table 2 republished, same as the grey-matter column. Use the 2011 raw table as the source if prefrontal volumes are wanted."
Ateles geoffroyi,Schizo_cortex_Vol.mm3,Selected_collection,Stephan_etal_1981_TableVI,1981,732,1,USED,NA,use,Stephan_etal_1981_TableVI,1981,NA
Ateles geoffroyi,Septum_Vol.mm3,Selected_collection,Stephan_etal_1981_TableVI,1981,324,1,USED,NA,use,Stephan_etal_1981_TableVI,1981,NA
Ateles geoffroyi,Striatum_Vol.mm3,Selected_collection,Stephan_etal_1981_TableVI,1981,4950,1,USED,NA,use,Stephan_etal_1981_TableVI,1981,NA
Ateles geoffroyi,Subthalamus_Vol.mm3,Selected_collection,Stephan_etal_1981_TableVIII,1981,860,1,USED,NA,use,Stephan_etal_1981_TableVIII,1981,NA
Ateles geoffroyi,Telencephalon_Vol.mm3,Selected_collection,Stephan_etal_1981_TableIII,1981,79946,1,USED,NA,use,Stephan_etal_1981_TableIII,1981,NA
Ateles geoffroyi,Thalamus_Vol.mm3,Selected_collection,Stephan_etal_1981_TableVIII,1981,2930,1,USED,NA,use,Stephan_etal_1981_TableVIII,1981,NA
Ateles geoffroyi,Total_brain_net_volume_Vol.mm3,Selected_collection,Bauernfeind_etal_2013_Table1,2013,102700,1,USED,NA,use,Bauernfeind_etal_2013_Table1,2013,NA
Ateles geoffroyi,Total_brain_net_volume_Vol.mm3,Selected_collection,Stephan_etal_1981_TableIII,1981,101034,1,superseded (older),NA,use,Bauernfeind_etal_2013_Table1,2013,NA
Ateles geoffroyi,Tractus_opticus_Vol.mm3,Selected_collection,Stephan_etal_1981_TableVIII,1981,204,1,USED,NA,use,Stephan_etal_1981_TableVIII,1981,NA
Ateles geoffroyi,Ventral_pons_Vol.mm3,Selected_collection,Matano_etal_1985_b_Table1,1985,813.3,1,USED,NA,use,Matano_etal_1985_b_Table1,1985,NA
Ateles geoffroyi,Ventricles_Vol.mm3,Selected_collection,Stephan_etal_1981_TableIII,1981,1389,1,USED,NA,use,Stephan_etal_1981_TableIII,1981,NA
Ateles paniscus,CerebellarHemisphere_Vol.mm3,Selected_collection,MacLeod_etal_2003_Table2,2003,7300,1,USED,NA,use,MacLeod_etal_2003_Table2,2003,NA
Ateles paniscus,CerebellarVermis_Vol.mm3,Selected_collection,MacLeod_etal_2003_Table2,2003,3033.33333333333,1,USED,NA,use,MacLeod_etal_2003_Table2,2003,NA
Ateles paniscus,Cerebellum_Vol.mm3,Selected_collection,MacLeod_etal_2003_Table2,2003,10366.6666666667,1,USED,NA,use,MacLeod_etal_2003_Table2,2003,NA
Ateles paniscus,Total_brain_net_volume_Vol.mm3,Selected_collection,MacLeod_etal_2003_Table2,2003,90700,1,USED,NA,use,MacLeod_etal_2003_Table2,2003,NA
Avahi laniger,Area_striata_Vol.mm3,Selected_collection,Frahm_etal_1984_Table1,1984,542,1,USED,NA,use,Frahm_etal_1984_Table1,1984,NA
Avahi laniger,Area_striata_Vol.mm3,Selected_collection,Stephan_etal_1981_TableIX,1981,537,1,superseded (older),NA,use,Frahm_etal_1984_Table1,1984,NA
Avahi laniger,Area_striata_grey_matter_Vol.mm3,Selected_collection,Frahm_etal_1984_Table1,1984,475,1,USED,NA,use,Frahm_etal_1984_Table1,1984,NA
Avahi laniger,Area_striata_white_matter_Vol.mm3,Selected_collection,Frahm_etal_1984_Table1,1984,66.5,1,USED,NA,use,Frahm_etal_1984_Table1,1984,NA
Avahi laniger,Body_Mass.g,Selected_collection,Stephan_etal_1988_TABLE1,1988,1285,1,superseded (older),NA,use,Stephan_etal_1981_TableII,1981,NA
Avahi laniger,Body_Mass.g,Selected_collection,Matano_etal_1985_a_Table1,1985,1285,1,superseded (older),NA,use,Stephan_etal_1981_TableII,1981,NA
Avahi laniger,Body_Mass.g,Selected_collection,Matano_etal_1985_b_Table1,1985,1285,1,superseded (older),NA,use,Stephan_etal_1981_TableII,1981,NA
Avahi laniger,Body_Mass.g,Selected_collection,Stephan_etal_1981_TableII,1981,1285,1,USED,NA,use,Stephan_etal_1981_TableII,1981,NA
Avahi laniger,Brain_Mass.mg,Selected_collection,Stephan_etal_1988_TABLE1,1988,10490,1,superseded (older),NA,use,Stephan_etal_1981_TableII,1981,NA
Avahi laniger,Brain_Mass.mg,Selected_collection,Stephan_etal_1981_TableII,1981,10490,1,USED,NA,use,Stephan_etal_1981_TableII,1981,NA
Avahi laniger,Bulbus_olfactorius_Vol.mm3,Selected_collection,Stephan_etal_1981_TableV,1981,89.2,1,USED,NA,use,Stephan_etal_1981_TableV,1981,NA
Avahi laniger,Bulbus_olfactorius_accessorius_Vol.mm3,Selected_collection,Stephan_etal_1981_TableV,1981,3.01,1,USED,NA,use,Stephan_etal_1981_TableV,1981,NA
Avahi laniger,Cerebellar_nuclei_total_Vol.mm3,Selected_collection,Matano_etal_1985_a_Table1,1985,37.89,1,USED,NA,use,Matano_etal_1985_a_Table1,1985,NA
Avahi laniger,Cerebellum_Vol.mm3,Selected_collection,Stephan_etal_1981_TableII,1981,1489,1,USED,NA,use,Stephan_etal_1981_TableII,1981,NA
Avahi laniger,Corpus_geniculatum_laterale_Vol.mm3,Selected_collection,Stephan_etal_1984_Table1,1984,27.6,1,USED,NA,use,Stephan_etal_1984_Table1,1984,NA
Avahi laniger,Corpus_geniculatum_laterale_Vol.mm3,Selected_collection,Stephan_etal_1981_TableIX,1981,27.4,1,superseded (older),NA,use,Stephan_etal_1984_Table1,1984,NA
Avahi laniger,Corpus_pineal_Vol.mm3,Selected_collection,Stephan_etal_1981_TableXV,1981,0.7,1,USED,NA,use,Stephan_etal_1981_TableXV,1981,NA
Avahi laniger,Corpus_subcommissurale_Vol.mm3,Selected_collection,Stephan_etal_1981_TableXV,1981,0.14,1,USED,NA,use,Stephan_etal_1981_TableXV,1981,NA
Avahi laniger,Corpus_subfornicale_Vol.mm3,Selected_collection,Stephan_etal_1981_TableXV,1981,0.116,1,USED,NA,use,Stephan_etal_1981_TableXV,1981,NA
Avahi laniger,Diencephalon_Vol.mm3,Selected_collection,Stephan_etal_1981_TableII,1981,862,1,USED,NA,use,Stephan_etal_1981_TableII,1981,NA
Avahi laniger,Hippocampus_Vol.mm3,Selected_collection,Stephan_etal_1981_TableV,1981,526,1,USED,NA,use,Stephan_etal_1981_TableV,1981,NA
Avahi laniger,Interpositus_cerebellar_nuclei_Vol.mm3,Selected_collection,Matano_etal_1985_a_Table1,1985,11.28,1,USED,NA,use,Matano_etal_1985_a_Table1,1985,NA
Avahi laniger,Lateral_cerebellar_nuclei_Vol.mm3,Selected_collection,Matano_etal_1985_a_Table1,1985,14.46,1,USED,NA,use,Matano_etal_1985_a_Table1,1985,NA
Avahi laniger,Lobus_piriformis_Vol.mm3,Selected_collection,Stephan_etal_1981_TableV,1981,284,1,USED,NA,use,Stephan_etal_1981_TableV,1981,NA
Avahi laniger,Medial_cerebellar_nuclei_Vol.mm3,Selected_collection,Matano_etal_1985_a_Table1,1985,12.15,1,USED,NA,use,Matano_etal_1985_a_Table1,1985,NA
Avahi laniger,Medulla_oblongata_Vol.mm3,Selected_collection,Stephan_etal_1981_TableII,1981,553,1,USED,NA,use,Stephan_etal_1981_TableII,1981,NA
Avahi laniger,Mesencephalon_Vol.mm3,Selected_collection,Stephan_etal_1981_TableII,1981,343,1,USED,NA,use,Stephan_etal_1981_TableII,1981,NA
Avahi laniger,Neocortex_Vol.mm3,Selected_collection,Stephan_etal_1981_TableV,1981,4813,1,USED,NA,use,Stephan_etal_1981_TableV,1981,NA
Avahi laniger,Nucleus_habenularis_medialis_Vol.mm3,Selected_collection,Stephan_etal_1981_TableXV,1981,2.21,1,USED,NA,use,Stephan_etal_1981_TableXV,1981,NA
Avahi laniger,Nucleus_septalis_triangularis_Vol.mm3,Selected_collection,Stephan_etal_1981_TableXV,1981,1.29,1,USED,NA,use,Stephan_etal_1981_TableXV,1981,NA
Avahi laniger,Schizo_cortex_Vol.mm3,Selected_collection,Stephan_etal_1981_TableV,1981,241,1,USED,NA,use,Stephan_etal_1981_TableV,1981,NA
Avahi laniger,Septum_Vol.mm3,Selected_collection,Stephan_etal_1981_TableV,1981,69.7,1,USED,NA,use,Stephan_etal_1981_TableV,1981,NA
Avahi laniger,Striatum_Vol.mm3,Selected_collection,Stephan_etal_1981_TableV,1981,524,1,USED,NA,use,Stephan_etal_1981_TableV,1981,NA
Avahi laniger,Telencephalon_Vol.mm3,Selected_collection,Stephan_etal_1981_TableII,1981,6550,1,USED,NA,use,Stephan_etal_1981_TableII,1981,NA
Avahi laniger,Total_brain_net_volume_Vol.mm3,Selected_collection,Stephan_etal_1981_TableII,1981,9798,1,USED,NA,use,Stephan_etal_1981_TableII,1981,NA
Avahi laniger,Ventral_pons_Vol.mm3,Selected_collection,Matano_etal_1985_b_Table1,1985,60.9,1,USED,NA,use,Matano_etal_1985_b_Table1,1985,NA
