"item","printed_label","taxon_in_source","value_kind","record_type","specimen_kind","taxon_concept","reassignable","hazard","note"
"Fobbs_etal_2011_TableS1a.csv","Normative Control","Homo sapiens","specimen catalog entry, public supplementary table","specimen","historical_biological_specimen","","YES - specimen measurement","","canonical_specimen=FOBBS-YH-S1A-045; collection=Yakovlev-Haleem; match=Fobbs-only; Fobbs & Johnson 2011 TableS1a row 45, Yakovlev-Haleem Collection catalog listing (human embryo/fetal/perinatal series). diagnostic_category=Normative Control subcategory=embryos/fetuses gestational_age=19 wks crown_to_rump_mm=150 crown_to_heel_mm=unknown postnatal_survival=stillborn plane_of_section=Frontal No individual catalog/accession number is printed in this table; identity rests solely on table row position within the published supplement. No private evidence used."
"Fobbs_etal_2011_TableS1a.csv","Normative Control","Homo sapiens","specimen catalog entry, public supplementary table","specimen","historical_biological_specimen","","YES - specimen measurement","","canonical_specimen=FOBBS-YH-S1A-046; collection=Yakovlev-Haleem; match=Fobbs-only; Fobbs & Johnson 2011 TableS1a row 46, Yakovlev-Haleem Collection catalog listing (human embryo/fetal/perinatal series). diagnostic_category=Normative Control subcategory=embryos/fetuses gestational_age=19 wks crown_to_rump_mm=100 crown_to_heel_mm=200 postnatal_survival=stillborn plane_of_section=Frontal No individual catalog/accession number is printed in this table; identity rests solely on table row position within the published supplement. No private evidence used."
"Fobbs_etal_2011_TableS1a.csv","Normative Control","Homo sapiens","specimen catalog entry, public supplementary table","specimen","historical_biological_specimen","","YES - specimen measurement","","canonical_specimen=FOBBS-YH-S1A-047; collection=Yakovlev-Haleem; match=Fobbs-only; Fobbs & Johnson 2011 TableS1a row 47, Yakovlev-Haleem Collection catalog listing (human embryo/fetal/perinatal series). diagnostic_category=Normative Control subcategory=embryos/fetuses gestational_age=19 wks crown_to_rump_mm=170 crown_to_heel_mm=250 postnatal_survival=stillborn plane_of_section=Sagittal No individual catalog/accession number is printed in this table; identity rests solely on table row position within the published supplement. No private evidence used."
"Fobbs_etal_2011_TableS1a.csv","Normative Control","Homo sapiens","specimen catalog entry, public supplementary table","specimen","historical_biological_specimen","","YES - specimen measurement","","canonical_specimen=FOBBS-YH-S1A-048; collection=Yakovlev-Haleem; match=Fobbs-only; Fobbs & Johnson 2011 TableS1a row 48, Yakovlev-Haleem Collection catalog listing (human embryo/fetal/perinatal series). diagnostic_category=Normative Control subcategory=embryos/fetuses gestational_age=19 wks crown_to_rump_mm=130 crown_to_heel_mm=unknown postnatal_survival=stillborn plane_of_section=Frontal No individual catalog/accession number is printed in this table; identity rests solely on table row position within the published supplement. No private evidence used."
"Fobbs_etal_2011_TableS1a.csv","Normative Control","Homo sapiens","specimen catalog entry, public supplementary table","specimen","historical_biological_specimen","","YES - specimen measurement","","canonical_specimen=FOBBS-YH-S1A-049; collection=Yakovlev-Haleem; match=Fobbs-only; Fobbs & Johnson 2011 TableS1a row 49, Yakovlev-Haleem Collection catalog listing (human embryo/fetal/perinatal series). diagnostic_category=Normative Control subcategory=stillborn/neonates gestational_age=20 wks crown_to_rump_mm=160 crown_to_heel_mm=unknown postnatal_survival=stillborn plane_of_section=Frontal No individual catalog/accession number is printed in this table; identity rests solely on table row position within the published supplement. No private evidence used."
"Fobbs_etal_2011_TableS1a.csv","Normative Control","Homo sapiens","specimen catalog entry, public supplementary table","specimen","historical_biological_specimen","","YES - specimen measurement","","canonical_specimen=FOBBS-YH-S1A-050; collection=Yakovlev-Haleem; match=Fobbs-only; Fobbs & Johnson 2011 TableS1a row 50, Yakovlev-Haleem Collection catalog listing (human embryo/fetal/perinatal series). diagnostic_category=Normative Control subcategory=stillborn/neonates gestational_age=20 wks crown_to_rump_mm=165 crown_to_heel_mm=unknown postnatal_survival=stillborn plane_of_section=Frontal No individual catalog/accession number is printed in this table; identity rests solely on table row position within the published supplement. No private evidence used."
"Fobbs_etal_2011_TableS1a.csv","Normative Control","Homo sapiens","specimen catalog entry, public supplementary table","specimen","historical_biological_specimen","","YES - specimen measurement","","canonical_specimen=FOBBS-YH-S1A-051; collection=Yakovlev-Haleem; match=Fobbs-only; Fobbs & Johnson 2011 TableS1a row 51, Yakovlev-Haleem Collection catalog listing (human embryo/fetal/perinatal series). diagnostic_category=Normative Control subcategory=stillborn/neonates gestational_age=20 wks crown_to_rump_mm=210 crown_to_heel_mm=310 postnatal_survival=stillborn plane_of_section=Frontal No individual catalog/accession number is printed in this table; identity rests solely on table row position within the published supplement. No private evidence used."
"Fobbs_etal_2011_TableS1a.csv","Normative Control","Homo sapiens","specimen catalog entry, public supplementary table","specimen","historical_biological_specimen","","YES - specimen measurement","","canonical_specimen=FOBBS-YH-S1A-052; collection=Yakovlev-Haleem; match=Fobbs-only; Fobbs & Johnson 2011 TableS1a row 52, Yakovlev-Haleem Collection catalog listing (human embryo/fetal/perinatal series). diagnostic_category=Normative Control subcategory=stillborn/neonates gestational_age=20 wks crown_to_rump_mm=121 crown_to_heel_mm=200 postnatal_survival=stillborn plane_of_section=Frontal No individual catalog/accession number is printed in this table; identity rests solely on table row position within the published supplement. No private evidence used."
"Fobbs_etal_2011_TableS1a.csv","Normative Control","Homo sapiens","specimen catalog entry, public supplementary table","specimen","historical_biological_specimen","","YES - specimen measurement","","canonical_specimen=FOBBS-YH-S1A-053; collection=Yakovlev-Haleem; match=Fobbs-only; Fobbs & Johnson 2011 TableS1a row 53, Yakovlev-Haleem Collection catalog listing (human embryo/fetal/perinatal series). diagnostic_category=Normative Control subcategory=stillborn/neonates gestational_age=20 wks crown_to_rump_mm=160 crown_to_heel_mm=unknown postnatal_survival=stillborn plane_of_section=Sagittal No individual catalog/accession number is printed in this table; identity rests solely on table row position within the published supplement. No private evidence used."
"Fobbs_etal_2011_TableS1a.csv","Normative Control","Homo sapiens","specimen catalog entry, public supplementary table","specimen","historical_biological_specimen","","YES - specimen measurement","","canonical_specimen=FOBBS-YH-S1A-054; collection=Yakovlev-Haleem; match=Fobbs-only; Fobbs & Johnson 2011 TableS1a row 54, Yakovlev-Haleem Collection catalog listing (human embryo/fetal/perinatal series). diagnostic_category=Normative Control subcategory=stillborn/neonates gestational_age=20 wks crown_to_rump_mm=190 crown_to_heel_mm=310 postnatal_survival=stillborn plane_of_section=Frontal No individual catalog/accession number is printed in this table; identity rests solely on table row position within the published supplement. No private evidence used."
"Fobbs_etal_2011_TableS1a.csv","Normative Control","Homo sapiens","specimen catalog entry, public supplementary table","specimen","historical_biological_specimen","","YES - specimen measurement","","canonical_specimen=FOBBS-YH-S1A-055; collection=Yakovlev-Haleem; match=Fobbs-only; Fobbs & Johnson 2011 TableS1a row 55, Yakovlev-Haleem Collection catalog listing (human embryo/fetal/perinatal series). diagnostic_category=Normative Control subcategory=stillborn/neonates gestational_age=20 wks crown_to_rump_mm=160 crown_to_heel_mm=230 postnatal_survival=01 hr plane_of_section=Sagittal No individual catalog/accession number is printed in this table; identity rests solely on table row position within the published supplement. No private evidence used."
"Fobbs_etal_2011_TableS1a.csv","Normative Control","Homo sapiens","specimen catalog entry, public supplementary table","specimen","historical_biological_specimen","","YES - specimen measurement","","canonical_specimen=FOBBS-YH-S1A-056; collection=Yakovlev-Haleem; match=Fobbs-only; Fobbs & Johnson 2011 TableS1a row 56, Yakovlev-Haleem Collection catalog listing (human embryo/fetal/perinatal series). diagnostic_category=Normative Control subcategory=stillborn/neonates gestational_age=20 wks crown_to_rump_mm=165 crown_to_heel_mm=unknown postnatal_survival=01 hr plane_of_section=Frontal No individual catalog/accession number is printed in this table; identity rests solely on table row position within the published supplement. No private evidence used."
"Fobbs_etal_2011_TableS1a.csv","Normative Control","Homo sapiens","specimen catalog entry, public supplementary table","specimen","historical_biological_specimen","","YES - specimen measurement","","canonical_specimen=FOBBS-YH-S1A-057; collection=Yakovlev-Haleem; match=Fobbs-only; Fobbs & Johnson 2011 TableS1a row 57, Yakovlev-Haleem Collection catalog listing (human embryo/fetal/perinatal series). diagnostic_category=Normative Control subcategory=stillborn/neonates gestational_age=21 wks crown_to_rump_mm=180 crown_to_heel_mm=265 postnatal_survival=stillborn plane_of_section=Frontal No individual catalog/accession number is printed in this table; identity rests solely on table row position within the published supplement. No private evidence used."
"Fobbs_etal_2011_TableS1a.csv","Normative Control","Homo sapiens","specimen catalog entry, public supplementary table","specimen","historical_biological_specimen","","YES - specimen measurement","","canonical_specimen=FOBBS-YH-S1A-058; collection=Yakovlev-Haleem; match=Fobbs-only; Fobbs & Johnson 2011 TableS1a row 58, Yakovlev-Haleem Collection catalog listing (human embryo/fetal/perinatal series). diagnostic_category=Normative Control subcategory=stillborn/neonates gestational_age=21 wks crown_to_rump_mm=190 crown_to_heel_mm=260 postnatal_survival=01 hr plane_of_section=Frontal No individual catalog/accession number is printed in this table; identity rests solely on table row position within the published supplement. No private evidence used."
"Fobbs_etal_2011_TableS1a.csv","Normative Control","Homo sapiens","specimen catalog entry, public supplementary table","specimen","historical_biological_specimen","","YES - specimen measurement","","canonical_specimen=FOBBS-YH-S1A-059; collection=Yakovlev-Haleem; match=Fobbs-only; Fobbs & Johnson 2011 TableS1a row 59, Yakovlev-Haleem Collection catalog listing (human embryo/fetal/perinatal series). diagnostic_category=Normative Control subcategory=stillborn/neonates gestational_age=21 wks crown_to_rump_mm=200 crown_to_heel_mm=290 postnatal_survival=04 hs plane_of_section=Frontal No individual catalog/accession number is printed in this table; identity rests solely on table row position within the published supplement. No private evidence used."
"Fobbs_etal_2011_TableS1a.csv","Normative Control","Homo sapiens","specimen catalog entry, public supplementary table","specimen","historical_biological_specimen","","YES - specimen measurement","","canonical_specimen=FOBBS-YH-S1A-060; collection=Yakovlev-Haleem; match=Fobbs-only; Fobbs & Johnson 2011 TableS1a row 60, Yakovlev-Haleem Collection catalog listing (human embryo/fetal/perinatal series). diagnostic_category=Normative Control subcategory=stillborn/neonates gestational_age=21 wks crown_to_rump_mm=170 crown_to_heel_mm=250 postnatal_survival=02 hs plane_of_section=Sagittal No individual catalog/accession number is printed in this table; identity rests solely on table row position within the published supplement. No private evidence used."
